Product,Category,Country,Order_Date,Cost,Price,Quantity,Sales,Views,Conversion_Rate,Marketing_Spend,Shipping_Time_Days,Processing_Time_Days,Inventory,Return_Rate,Profit
Product_850,Beauty,India,2023-11-26,125.88,233.5,9,2101.5,405,0.0222,988.44,10,1,429,0.045,-19.860000000000014
Product_851,Beauty,India,2023-04-08,123.13,201.93,16,3230.88,512,0.0312,935.74,6,1,406,0.166,325.0600000000002
Product_852,Sports,Canada,2023-05-24,93.72,192.63,19,3659.97,380,0.05,972.05,7,4,395,0.149,907.24
Product_853,Home,Australia,2023-05-05,59.15,76.74,16,1227.84,688,0.0233,1254.01,3,2,220,0.176,-972.57
Product_854,Fashion,India,2023-06-16,42.02,88.85,7,621.9499999999999,203,0.0345,1138.11,11,2,427,0.16,-810.3
Product_855,Home,UK,2023-03-27,20.35,64.86,14,908.04,756,0.0185,469.6,11,2,239,0.058,153.53999999999996
Product_856,Home,UK,2023-03-17,56.46,136.38,14,1909.32,602,0.0233,318.04,2,3,142,0.028,800.8399999999999
Product_857,Beauty,India,2023-12-10,64.91,114.07,4,456.28,188,0.0213,1512.95,5,3,348,0.029,-1316.31
Product_858,Home,Australia,2023-10-21,102.99,129.32999999999998,15,1939.9499999999998,825,0.0182,1207.49,8,4,492,0.06,-812.3900000000001
Product_859,Electronics,Germany,2023-02-28,100.43,176.04000000000002,3,528.1200000000001,105,0.0286,846.2,7,1,362,0.114,-619.37
Product_860,Beauty,Canada,2023-05-18,15.17,114.75,5,573.75,295,0.0169,1655.04,11,2,381,0.147,-1157.1399999999999
Product_861,Electronics,UK,2023-04-09,62.31,114.34,1,114.34,35,0.0286,898.51,2,1,48,0.163,-846.48
Product_862,Fashion,Germany,2023-07-11,31.36,55.91,3,167.73,108,0.0278,1632.74,2,3,276,0.116,-1559.09
Product_863,Beauty,India,2023-08-31,27.74,59.379999999999995,15,890.6999999999999,510,0.0294,750.36,9,3,270,0.011,-275.76000000000005
Product_864,Fashion,Germany,2023-11-15,124.96,161.07999999999998,8,1288.6399999999999,280,0.0286,331.12,5,3,13,0.042,-42.16000000000008
Product_865,Beauty,USA,2023-02-18,11.08,54.07,4,216.28,136,0.0294,1878.75,6,1,297,0.027,-1706.79
Product_866,Sports,UK,2023-02-01,65.78,146.49,2,292.98,106,0.0189,910.19,8,4,491,0.072,-748.77
Product_867,Home,India,2023-10-04,29.39,105.49,10,1054.8999999999999,300,0.0333,1626.85,9,4,463,0.095,-865.8499999999999
Product_868,Sports,Canada,2023-01-20,132.5,219.07,4,876.28,80,0.05,702.46,11,3,14,0.017,-356.18000000000006
Product_869,Fashion,Australia,2023-06-03,85.77,135.65,3,406.95000000000005,102,0.0294,1363.46,8,2,233,0.069,-1213.82
Product_870,Home,India,2023-03-09,38.55,139.19,2,278.38,90,0.0222,1771.96,3,1,62,0.04,-1570.68
Product_871,Beauty,Canada,2023-08-02,77.85,110.3,17,1875.1,391,0.0435,274.96,5,3,195,0.12,276.6900000000001
Product_872,Home,Australia,2023-05-23,111.07,172.66,13,2244.58,312,0.0417,1695.14,11,1,26,0.089,-894.47
Product_873,Electronics,Australia,2023-08-20,143.93,242.03,5,1210.15,270,0.0185,1228.4,2,1,470,0.094,-737.9000000000001
Product_874,Home,India,2023-08-01,36.96,66.78,9,601.02,288,0.0312,1293.45,11,4,92,0.083,-1025.0700000000002
Product_875,Electronics,Germany,2023-03-20,133.5,155.57999999999998,6,933.4799999999999,174,0.0345,1141.68,10,3,104,0.173,-1009.2000000000002
Product_876,Home,Germany,2023-08-02,140.47,247.68,5,1238.4,150,0.0333,1774.06,4,4,308,0.047,-1238.0099999999998
Product_877,Electronics,Australia,2023-04-26,137.88,185.6,10,1856.0,370,0.027,278.18,4,3,51,0.098,199.01999999999998
Product_878,Fashion,Germany,2023-04-02,97.14,182.37,8,1458.96,424,0.0189,669.85,11,1,318,0.135,11.990000000000009
Product_879,Sports,USA,2023-09-27,96.32,109.10999999999999,7,763.7699999999999,406,0.0172,1776.37,10,4,456,0.105,-1686.84
Product_880,Beauty,Australia,2023-06-17,63.47,149.38,7,1045.6599999999999,294,0.0238,1554.22,11,1,180,0.168,-952.85
Product_881,Home,Australia,2023-02-27,114.1,158.87,6,953.22,156,0.0385,231.76,4,3,56,0.074,36.86000000000007
Product_882,Sports,Canada,2023-10-11,82.04,98.17,3,294.51,174,0.0172,1130.61,9,2,119,0.089,-1082.2199999999998
Product_883,Beauty,Germany,2023-01-26,103.23,180.31,19,3425.89,418,0.0455,1153.23,3,4,307,0.025,311.28999999999996
Product_884,Beauty,Australia,2023-03-07,67.13,103.62,15,1554.3000000000002,465,0.0323,921.59,4,4,362,0.114,-374.2399999999999
Product_885,Electronics,USA,2023-09-05,111.07,163.62,4,654.48,104,0.0385,735.31,3,1,42,0.059,-525.1099999999999
Product_886,Fashion,Canada,2023-09-11,124.55,143.41,12,1720.92,540,0.0222,1427.1,2,1,134,0.037,-1200.78
Product_887,Fashion,India,2023-02-13,26.23,52.42,6,314.52,312,0.0192,574.02,3,2,372,0.103,-416.88
Product_888,Sports,Australia,2023-04-07,125.77,168.55,19,3202.4500000000003,1064,0.0179,1638.11,9,4,425,0.1,-825.2899999999996
Product_889,Fashion,USA,2023-02-11,83.34,103.21000000000001,4,412.84000000000003,136,0.0294,1645.47,10,3,259,0.023,-1565.99
Product_890,Home,UK,2023-08-15,127.48,237.67000000000002,15,3565.05,315,0.0476,947.47,3,3,196,0.129,705.3800000000001
Product_891,Fashion,USA,2023-09-19,67.54,78.21000000000001,9,703.8900000000001,234,0.0385,710.39,8,4,132,0.116,-614.36
Product_892,Sports,USA,2023-06-16,59.96,123.18,5,615.9000000000001,255,0.0196,710.98,6,4,458,0.042,-394.88
Product_893,Fashion,Canada,2023-10-06,137.68,161.24,13,2096.12,299,0.0435,1068.12,4,4,254,0.09,-761.8399999999999
Product_894,Home,India,2023-03-30,41.42,85.26,18,1534.68,702,0.0256,1495.24,10,2,488,0.132,-706.1199999999999
Product_895,Electronics,UK,2023-06-27,127.41,239.28,5,1196.4,275,0.0182,845.96,7,3,219,0.1,-286.61
Product_896,Sports,Germany,2023-07-16,75.18,102.97,16,1647.52,816,0.0196,1298.08,2,3,335,0.077,-853.44
Product_897,Electronics,Germany,2023-11-03,79.54,195.78,19,3719.82,893,0.0213,888.47,6,1,40,0.065,1320.09
Product_898,Electronics,USA,2023-09-24,49.73,82.37,14,1153.18,448,0.0312,748.14,8,1,477,0.114,-291.1799999999999
Product_899,Electronics,Canada,2023-09-25,88.09,179.66,16,2874.56,320,0.05,244.75,5,4,387,0.17,1220.37
Product_900,Beauty,Canada,2023-03-15,52.16,122.28999999999999,15,1834.35,810,0.0185,207.05,9,1,254,0.124,844.8999999999999
Product_901,Beauty,Germany,2023-01-08,10.69,117.98,4,471.92,196,0.0204,608.97,11,2,1,0.023,-179.81
Product_902,Electronics,UK,2023-10-24,44.44,115.38,7,807.66,385,0.0182,931.53,6,3,493,0.088,-434.95
Product_903,Sports,India,2023-06-13,5.92,74.72,16,1195.52,704,0.0227,1732.27,10,3,194,0.161,-631.47
Product_904,Home,UK,2023-03-26,146.86,178.36,8,1426.88,280,0.0286,1637.27,10,1,241,0.026,-1385.27
Product_905,Home,Australia,2023-03-13,145.03,173.32,17,2946.44,646,0.0263,680.9,10,4,148,0.178,-199.97000000000014
Product_906,Fashion,Australia,2023-02-24,62.3,173.11,16,2769.76,320,0.05,640.17,2,1,197,0.171,1132.7900000000004
Product_907,Sports,India,2023-02-16,110.61,156.67000000000002,10,1566.7000000000003,240,0.0417,609.18,3,4,298,0.023,-148.5799999999998
Product_908,Beauty,Germany,2023-08-26,55.14,106.07,10,1060.6999999999998,410,0.0244,810.63,4,2,244,0.169,-301.33000000000004
Product_909,Electronics,India,2023-04-14,102.31,195.89,2,391.78,86,0.0233,1096.76,5,3,337,0.072,-909.6
Product_910,Fashion,Canada,2023-07-29,121.79,169.06,9,1521.54,504,0.0179,989.6,11,2,107,0.154,-564.1700000000001
Product_911,Home,Australia,2023-02-11,142.28,257.01,17,4369.17,935,0.0182,592.89,10,3,452,0.081,1357.52
Product_912,Beauty,USA,2023-11-12,63.03,154.2,11,1696.1999999999998,605,0.0182,434.81,11,2,392,0.085,568.06
Product_913,Beauty,USA,2023-09-25,118.58,194.3,10,1943.0,230,0.0435,222.64,7,1,211,0.118,534.5600000000002
Product_914,Electronics,Germany,2023-09-20,43.56,150.46,17,2557.82,935,0.0182,477.13,2,2,155,0.142,1340.17
Product_915,Home,Canada,2023-12-02,148.6,164.06,4,656.24,148,0.027,1469.64,10,2,25,0.016,-1407.8000000000002
Product_916,Sports,UK,2023-12-31,8.74,47.02,16,752.32,560,0.0286,638.55,7,1,81,0.111,-26.069999999999936
Product_917,Beauty,Canada,2023-09-16,92.51,153.66,15,2304.9,555,0.027,1043.48,5,3,82,0.042,-126.23000000000013
Product_918,Electronics,USA,2023-10-10,100.63,135.6,5,678.0,205,0.0244,1264.34,5,3,130,0.069,-1089.49
Product_919,Sports,USA,2023-04-24,104.77,196.6,6,1179.6,126,0.0476,1796.31,4,1,328,0.069,-1245.33
Product_920,Home,Australia,2023-12-29,22.46,133.57,17,2270.69,680,0.025,1799.94,8,2,99,0.09,88.92999999999961
Product_921,Beauty,Canada,2023-02-09,141.09,197.7,1,197.7,55,0.0182,1542.32,4,2,255,0.067,-1485.71
Product_922,Sports,Canada,2023-08-08,31.27,78.9,19,1499.1000000000001,1102,0.0172,263.28,3,2,478,0.028,641.6900000000002
Product_923,Sports,USA,2023-05-09,95.3,211.07,4,844.28,232,0.0172,1235.13,11,4,48,0.035,-772.0500000000002
Product_924,Sports,UK,2023-01-08,37.29,96.22,17,1635.74,816,0.0208,1615.85,9,3,400,0.016,-614.04
Product_925,Beauty,Germany,2023-04-11,49.55,113.35,9,1020.15,405,0.0222,231.12,5,2,62,0.09,343.0799999999999
Product_926,Beauty,Germany,2023-06-25,84.24,132.92,2,265.84,80,0.025,1189.43,9,3,310,0.172,-1092.0700000000002
Product_927,Fashion,Canada,2023-04-17,65.49,175.54,8,1404.32,288,0.0278,1743.98,2,2,406,0.03,-863.58
Product_928,Home,Germany,2023-04-11,28.23,100.82000000000001,15,1512.3000000000002,525,0.0286,1053.38,6,1,289,0.171,35.47000000000003
Product_929,Electronics,USA,2023-09-17,29.79,123.63,7,865.41,350,0.02,207.39,10,1,104,0.135,449.49
Product_930,Sports,USA,2023-09-03,65.63,164.93,6,989.58,168,0.0357,219.82,2,3,104,0.118,375.9800000000001
Product_931,Fashion,Canada,2023-10-02,114.81,162.41,1,162.41,50,0.02,949.94,5,3,324,0.12,-902.34
Product_932,Electronics,Canada,2023-02-01,135.2,192.91,15,2893.65,495,0.0303,479.02,7,1,14,0.151,386.6300000000001
Product_933,Fashion,Australia,2023-05-17,17.2,120.53,7,843.71,392,0.0179,1396.01,11,4,174,0.028,-672.7
Product_934,Beauty,Canada,2023-01-12,62.0,111.96000000000001,17,1903.3200000000002,357,0.0476,1475.84,9,1,258,0.096,-626.5199999999998
Product_935,Sports,UK,2023-10-29,19.54,116.87,2,233.74,66,0.0303,520.18,4,2,210,0.129,-325.5199999999999
Product_936,Electronics,Germany,2023-01-16,7.41,120.92,9,1088.28,468,0.0192,1799.36,6,4,411,0.11,-777.7699999999999
Product_937,Electronics,Canada,2023-05-09,100.95,179.5,9,1615.5,486,0.0185,995.43,8,1,258,0.152,-288.48
Product_938,Electronics,India,2023-03-04,92.36,183.94,13,2391.22,754,0.0172,457.12,2,4,101,0.022,733.42
Product_939,Electronics,Australia,2023-04-19,28.64,127.2,6,763.2,234,0.0256,1575.65,8,4,259,0.127,-984.2900000000001
Product_940,Electronics,India,2023-01-21,38.9,141.85,6,851.0999999999999,126,0.0476,1621.95,9,4,343,0.101,-1004.2500000000001
Product_941,Fashion,USA,2023-06-07,8.44,61.9,3,185.7,114,0.0263,1350.73,9,3,158,0.074,-1190.35
Product_942,Sports,Germany,2023-09-26,126.07,141.70999999999998,17,2409.0699999999997,952,0.0179,1736.24,10,1,44,0.068,-1470.3600000000001
Product_943,Beauty,Canada,2023-06-11,146.33,200.54000000000002,17,3409.1800000000003,629,0.027,1527.27,7,3,442,0.116,-605.6999999999998
Product_944,Beauty,India,2023-09-17,24.64,108.75,12,1305.0,420,0.0286,1787.97,7,3,300,0.161,-778.6500000000001
Product_945,Beauty,Germany,2023-04-12,38.56,98.1,16,1569.6,368,0.0435,981.0,3,2,250,0.094,-28.360000000000127
Product_946,Beauty,USA,2023-08-11,130.92,223.31,15,3349.65,465,0.0323,1545.67,4,2,330,0.15,-159.81999999999994
Product_947,Fashion,UK,2023-02-28,139.34,188.61,13,2451.9300000000003,624,0.0208,1999.55,5,4,164,0.078,-1359.04
Product_948,Home,Australia,2023-09-04,65.85,145.67,1,145.67,26,0.0385,1504.88,5,4,192,0.027,-1425.0600000000002
Product_949,Sports,Germany,2023-05-08,12.34,42.85,17,728.45,561,0.0303,405.53,9,2,8,0.02,113.1400000000001
Product_950,Electronics,Germany,2023-10-10,10.71,103.14000000000001,3,309.4200000000001,93,0.0323,1132.97,2,2,400,0.019,-855.6800000000001
Product_951,Home,UK,2023-11-21,88.22,158.25,15,2373.75,810,0.0185,1257.23,11,1,373,0.075,-206.77999999999997
Product_952,Beauty,Germany,2023-01-25,61.97,94.42,4,377.68,96,0.0417,513.58,5,4,64,0.067,-383.78000000000003
Product_953,Home,USA,2023-05-11,9.15,51.26,4,205.04,144,0.0278,1933.2,5,4,386,0.132,-1764.76
Product_954,Sports,USA,2023-12-19,89.57,181.92,18,3274.56,918,0.0196,516.04,2,2,494,0.136,1146.26
Product_955,Electronics,UK,2023-07-15,6.64,69.73,17,1185.41,493,0.0345,519.6,4,1,281,0.019,552.93
Product_956,Electronics,Australia,2023-10-08,119.17,152.93,19,2905.67,684,0.0278,1847.3,6,2,180,0.048,-1205.86
Product_957,Sports,Canada,2023-06-03,49.43,165.83,11,1824.13,264,0.0417,1037.37,7,2,414,0.057,243.0300000000002
Product_958,Sports,India,2023-05-13,10.84,99.5,3,298.5,84,0.0357,313.74,10,3,281,0.103,-47.75999999999999
Product_959,Beauty,Canada,2023-08-15,90.31,205.59,8,1644.72,416,0.0192,1276.74,10,4,278,0.035,-354.5
Product_960,Electronics,Germany,2023-07-08,62.66,119.63999999999999,14,1674.9599999999998,770,0.0182,1283.29,10,1,29,0.033,-485.57000000000016
Product_961,Home,India,2023-09-22,146.2,208.45999999999998,1,208.45999999999998,55,0.0182,316.1,2,3,265,0.17,-253.84000000000003
Product_962,Fashion,UK,2023-05-14,83.91,192.69,14,2697.66,518,0.027,1950.54,10,4,327,0.147,-427.6199999999999
Product_963,Fashion,UK,2023-07-30,44.91,112.67,2,225.34,56,0.0357,1179.25,9,2,491,0.041,-1043.73
Product_964,Sports,Australia,2023-03-01,107.87,195.67000000000002,4,782.6800000000001,192,0.0208,1207.63,3,1,216,0.079,-856.4300000000001
Product_965,Beauty,India,2023-12-30,44.37,82.11,19,1560.09,627,0.0303,1136.21,2,4,319,0.07,-419.15
Product_966,Fashion,USA,2023-12-30,136.12,195.26,6,1171.56,264,0.0227,1299.32,2,2,405,0.144,-944.48
Product_967,Electronics,India,2023-08-01,59.33,82.91,1,82.91,34,0.0294,675.74,7,3,398,0.097,-652.16
Product_968,Sports,Germany,2023-08-04,84.73,117.39,17,1995.63,425,0.04,717.03,10,1,378,0.032,-161.81000000000006
Product_969,Home,USA,2023-08-14,12.33,22.43,8,179.44,384,0.0208,1120.41,8,4,104,0.136,-1039.6100000000001
Product_970,Sports,UK,2023-05-11,66.79,81.11000000000001,19,1541.0900000000001,646,0.0294,1652.03,6,3,183,0.077,-1379.9499999999998
Product_971,Home,India,2023-03-17,125.69,243.19,1,243.19,48,0.0208,289.76,3,2,329,0.055,-172.26
Product_972,Sports,Canada,2023-10-13,121.82,158.48,5,792.4,115,0.0435,1286.13,2,2,147,0.074,-1102.8300000000002
Product_973,Sports,Australia,2023-10-04,37.53,120.49,16,1927.84,592,0.027,1652.2,3,4,104,0.095,-324.84000000000015
Product_974,Sports,Canada,2023-06-05,37.78,140.07999999999998,6,840.4799999999999,348,0.0172,482.45,2,2,46,0.068,131.34999999999997
Product_975,Home,Australia,2023-09-05,123.51,194.07999999999998,8,1552.6399999999999,280,0.0286,227.04,4,1,86,0.051,337.51999999999987
Product_976,Home,Germany,2023-08-06,139.91,166.76,13,2167.88,390,0.0333,762.88,7,4,308,0.078,-413.83000000000004
Product_977,Sports,Canada,2023-07-09,18.83,108.92,16,1742.72,528,0.0303,1258.66,9,3,436,0.013,182.77999999999997
Product_978,Fashion,India,2023-06-12,70.26,146.29000000000002,3,438.87000000000006,66,0.0455,448.91,4,4,128,0.141,-220.82
Product_979,Beauty,India,2023-06-29,53.93,144.37,19,2743.03,1083,0.0175,967.02,11,4,257,0.039,751.3399999999999
Product_980,Beauty,Canada,2023-02-03,131.25,225.92000000000002,12,2711.04,444,0.027,1194.18,10,3,313,0.017,-58.13999999999987
Product_981,Beauty,India,2023-02-10,17.11,134.41,16,2150.56,624,0.0256,1277.99,11,2,146,0.121,598.81
Product_982,Home,Germany,2023-11-03,35.61,108.7,11,1195.7,484,0.0227,693.94,6,3,445,0.142,110.04999999999995
Product_983,Home,USA,2023-12-04,114.11,161.69,10,1616.9,570,0.0175,920.05,8,1,461,0.148,-444.25
Product_984,Fashion,Germany,2023-11-10,12.44,93.77,4,375.08,128,0.0312,1601.01,9,2,71,0.094,-1275.69
Product_985,Beauty,Australia,2023-03-16,76.42,93.95,12,1127.4,276,0.0435,1894.19,4,4,485,0.045,-1683.83
Product_986,Beauty,Germany,2023-10-06,69.11,177.82,2,355.64,66,0.0303,1751.38,3,2,139,0.135,-1533.96
Product_987,Sports,Australia,2023-06-25,53.49,76.62,19,1455.7800000000002,988,0.0192,1215.71,3,2,409,0.129,-776.24
Product_988,Home,India,2023-05-30,62.21,108.27000000000001,5,541.35,235,0.0213,938.53,6,1,26,0.052,-708.2299999999999
Product_989,Beauty,USA,2023-09-30,81.84,181.57,8,1452.56,448,0.0179,799.32,2,2,28,0.164,-1.4800000000001319
Product_990,Fashion,India,2023-11-21,28.4,104.1,7,728.6999999999999,189,0.037,424.92,3,2,270,0.028,104.97999999999985
Product_991,Fashion,UK,2023-04-18,87.94,141.24,14,1977.3600000000001,742,0.0189,391.79,10,2,173,0.177,354.41000000000014
Product_992,Beauty,India,2023-05-19,121.79,183.87,3,551.61,72,0.0417,1439.04,8,4,252,0.156,-1252.8
Product_993,Home,Australia,2023-12-16,115.22,219.22,18,3945.96,432,0.0417,667.63,7,2,384,0.127,1204.37
Product_994,Fashion,India,2023-09-28,27.32,74.72,16,1195.52,800,0.02,658.39,10,3,59,0.17,100.00999999999999
Product_995,Sports,India,2023-12-13,26.64,132.3,19,2513.7000000000003,532,0.0357,1996.75,8,2,106,0.133,10.790000000000191
Product_996,Fashion,USA,2023-10-16,43.89,63.58,19,1208.02,969,0.0196,538.27,6,1,219,0.042,-164.16000000000003
Product_997,Electronics,India,2023-07-31,57.36,152.81,18,2750.58,936,0.0192,466.51,10,2,440,0.085,1251.5900000000001
Product_998,Electronics,USA,2023-09-29,64.23,167.46,16,2679.36,352,0.0455,377.63,7,2,258,0.022,1274.0500000000002
Product_999,Home,Canada,2023-03-07,103.56,133.56,8,1068.48,392,0.0204,1243.65,7,4,370,0.076,-1003.6500000000001
Product_1000,Beauty,UK,2023-09-05,13.22,70.56,1,70.56,31,0.0323,1330.15,5,3,145,0.136,-1272.8100000000002
